,P,Exp P,Log P,Log Exp P
270,0.824806238462584,0.8543689320388349,0.084,0.068
257,0.826450298997327,0.8576051779935275,0.083,0.067
8,0.829698433508956,0.86084142394822,0.081,0.065
167,0.836153831439881,0.8640776699029126,0.078,0.063
176,0.836418614152826,0.8673139158576052,0.078,0.062
154,0.838222020549941,0.8705501618122977,0.077,0.06
48,0.844131369037429,0.8737864077669902,0.074,0.059
74,0.844663899596884,0.8770226537216829,0.073,0.057
85,0.844913863443177,0.8802588996763754,0.073,0.055
94,0.847867171596976,0.883495145631068,0.072,0.054
19,0.848677007535977,0.8867313915857605,0.071,0.052
65,0.84955416584061,0.889967637540453,0.071,0.051
233,0.849709616855441,0.8932038834951457,0.071,0.049
247,0.850853130655775,0.8964401294498382,0.07,0.047
53,0.851294899059996,0.8996763754045307,0.07,0.046
305,0.853058734019031,0.9029126213592233,0.069,0.044
208,0.853970772645967,0.9061488673139159,0.069,0.043
268,0.855598571757973,0.9093851132686084,0.068,0.041
170,0.856805941746948,0.912621359223301,0.067,0.04
150,0.857542657998946,0.9158576051779935,0.067,0.038
93,0.871433140242204,0.919093851132686,0.06,0.037
9,0.876276110986152,0.9223300970873787,0.057,0.035
41,0.881250546162978,0.9255663430420712,0.055,0.034
33,0.88260631600943,0.9288025889967637,0.054,0.032
183,0.885646606264169,0.9320388349514563,0.053,0.031
69,0.886026233925711,0.9352750809061489,0.053,0.029
155,0.886809395405375,0.9385113268608414,0.052,0.028
256,0.888045851987231,0.941747572815534,0.052,0.026
271,0.891030981211235,0.9449838187702265,0.05,0.025
165,0.897413650005744,0.948220064724919,0.047,0.023
164,0.909012834332527,0.9514563106796117,0.041,0.022
66,0.911111947949924,0.9546925566343042,0.04,0.02
232,0.923643140669471,0.9579288025889967,0.034,0.019
287,0.924523732152494,0.9611650485436893,0.034,0.017
284,0.93213169409562,0.9644012944983819,0.031,0.016
156,0.935924388948644,0.9676375404530745,0.029,0.014
100,0.937569676921549,0.970873786407767,0.028,0.013
90,0.943385339251501,0.9741100323624595,0.025,0.011
186,0.948719746744198,0.9773462783171522,0.023,0.01
87,0.950322421049309,0.9805825242718447,0.022,0.009
221,0.955233656210497,0.9838187702265372,0.02,0.007
222,0.955453331423031,0.9870550161812298,0.02,0.006
172,0.959879756346259,0.9902912621359223,0.018,0.004
151,0.96040132250288,0.9935275080906149,0.018,0.003
235,0.97958917288112,0.9967637540453075,0.009,0.001
17,0.991624501701179,1.0,0.004,-0.0
